Pair,Task_1,Task_2,Behavior_Metric,Speech_Feature,N,Spearman_rho,p_raw,Status,p_fdr_bh,Significant_FDR,Significant_Raw
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,mfcc3_sma3_stddevNorm,158,0.019941919103564416,0.8035925423023822,ok,0.9097274063800553,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc3V_sma3nz_stddevNorm,158,-0.01894278992238697,0.8132482089561794,ok,0.9145400290480697,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,alphaRatioV_sma3nz_amean,158,-0.01802921048715374,0.8221018269840525,ok,0.9145400290480697,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F1frequency_sma3nz_amean,158,-0.017927798965253386,0.8230860261432628,ok,0.9145400290480697,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F2bandwidth_sma3nz_stddevNorm,158,0.01691769641854755,0.8329038809342149,ok,0.9149376513261417,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc1V_sma3nz_amean,158,-0.016415427312444702,0.8377954920511279,ok,0.9149376513261417,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,mfcc2_sma3_stddevNorm,158,-0.01627269117787997,0.8391867450534303,ok,0.9149376513261417,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,loudnessPeaksPerSec,158,-0.015802231138229202,0.8437758340007752,ok,0.9149376513261417,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc1V_sma3nz_stddevNorm,158,-0.01478921448555562,0.8536749300885293,ok,0.920128667161289,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,loudness_sma3_percentile80.0,158,-0.01227635313649007,0.8783258446905258,ok,0.9300656945778728,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,logRelF0-H1-H2_sma3nz_amean,158,0.012171431440050262,0.8793578322385374,ok,0.9300656945778728,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,loudness_sma3_amean,158,0.011866174614548619,0.8823614219038157,ok,0.9300656945778728,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,slopeUV0-500_sma3nz_amean,158,-0.011744165298232434,0.8835624098489792,ok,0.9300656945778728,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc1_sma3_stddevNorm,158,-0.01068742926614112,0.8939750998581695,ok,0.9352514022832099,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F3bandwidth_sma3nz_stddevNorm,158,-0.009978939091878613,0.9009665622760641,ok,0.9352514022832099,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc2V_sma3nz_amean,158,0.009664054569984166,0.9040763555404363,ok,0.9352514022832099,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F1amplitudeLogRelF0_sma3nz_stddevNorm,158,-0.007845028363496964,0.9220680954487523,ok,0.9484128981758596,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,slopeV0-500_sma3nz_amean,158,-0.006194110003055232,0.9384316116678273,ok,0.9597596028420962,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,hammarbergIndexV_sma3nz_stddevNorm,158,-0.0056430620897399515,0.943899548201856,ok,0.9598978456290062,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,loudness_sma3_meanRisingSlope,158,0.003846977349723601,0.9617385813382271,ok,0.9725446328139374,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F3bandwidth_sma3nz_amean,158,0.0027671333320149266,0.9724734919735595,ok,0.977906304777881,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc4V_sma3nz_amean,158,-0.0001823015653073112,0.9981861707215482,ok,0.9981861707215482,False,False
